loc,func_cnt,ccn,avg_ccn,max_ccn,token_count,avg_params,file_commits,unique_authors,file_age_days,security_touch_ratio,is_vuln
469,29,32,1.103,3,1686,1.0,9,5,116,0.0,0
89,15,26,1.733,4,840,2.4,17,7,1002,0.0,0
512,43,47,1.093,4,2185,1.093,16,7,176,0.0,0
56,8,8,1.0,1,280,1.0,10,7,1295,0.1,1
866,96,113,1.177,5,4640,1.542,72,31,3068,0.6667,1
1842,65,139,2.138,13,6121,1.123,27,21,1417,0.0,1
378,23,104,4.522,22,1720,1.696,146,50,5367,0.0137,0
178,13,13,1.0,1,636,1.0,0,0,0,0.0,0
831,96,247,2.573,10,3998,2.833,245,90,5401,0.0041,1
77,5,5,1.0,1,346,1.0,3,3,2351,0.0,0
15,0,0,0.0,0,42,0.0,2,2,2793,0.0,0
191,29,79,2.724,14,1563,1.862,62,2,179,0.0,0
278,31,65,2.097,8,1865,1.0,6,5,742,0.0,0
198,24,77,3.208,12,973,1.792,14,3,468,0.0,0
15,3,4,1.333,2,65,1.0,1,1,8,0.0,0
820,111,113,1.018,2,2687,1.216,2,2,27,0.0,0
367,18,100,5.556,49,1959,1.722,57,20,626,0.0,0
1913,223,524,2.35,13,9066,2.175,333,65,3380,0.015,0
77,15,15,1.0,1,484,1.0,1,1,6,0.0,0
18,4,4,1.0,1,78,1.5,0,0,0,0.0,0
337,13,13,1.0,1,2097,1.0,8,4,528,0.0,0
215,30,92,3.067,9,1162,2.4,5,2,69,0.0,0
118,6,17,2.833,7,523,5.5,26,14,5613,0.0,0
32,6,6,1.0,1,406,1.0,9,4,613,0.0,0
24,2,2,1.0,1,98,1.0,0,0,0,0.0,0
10,0,0,0.0,0,98,0.0,3,2,1388,0.0,0
114,19,21,1.105,2,475,0.842,1,1,68,0.0,0
298,27,34,1.259,3,1626,1.074,18,8,1335,0.0556,0
90,11,21,1.909,3,515,1.727,25,15,3157,0.0,0
173,10,36,3.6,11,1265,0.9,19,8,2007,0.0,0
306,18,21,1.167,2,1732,1.0,32,23,1388,0.0,0
118,22,40,1.818,5,707,2.045,24,7,1898,0.0833,0
146,20,26,1.3,2,647,1.55,5,5,2074,0.4,1
4,0,0,0.0,0,31,0.0,13,6,3160,0.0769,0
42,4,6,1.5,3,772,2.25,12,5,580,0.0,0
152,27,45,1.667,6,889,2.148,4,2,6,0.0,0
76,13,13,1.0,1,327,1.0,13,9,1924,0.0,1
138,6,23,3.833,12,514,2.0,22,12,2432,0.0,1
221,30,54,1.8,6,941,2.567,24,14,574,0.0417,0
53,3,32,10.667,15,414,2.0,9,1,174,0.2222,1
312,25,104,4.16,14,1630,2.24,39,16,1480,0.0,0
693,95,211,2.221,20,2951,3.021,86,33,1887,0.0,0
573,56,62,1.107,3,3107,1.018,64,35,2030,0.0,0
806,41,295,7.195,26,5883,2.317,149,43,2420,0.0134,0
61,4,9,2.25,3,398,1.75,4,2,369,0.0,0
348,40,40,1.0,1,2556,1.0,24,17,2553,0.0,0
51,6,7,1.167,2,331,1.0,10,5,1069,0.0,0
283,35,50,1.429,7,1594,1.114,46,20,1422,0.0,0
59,13,13,1.0,1,354,1.0,6,5,1029,0.0,0
84,1,3,3.0,3,431,1.0,10,4,936,0.0,1
9,0,0,0.0,0,46,0.0,1,1,827,0.0,0
401,51,107,2.098,8,2590,2.039,185,26,3161,0.0054,0
473,43,50,1.163,2,2399,1.698,60,35,1422,0.0167,0
39,1,7,7.0,7,191,3.0,4,4,1383,0.0,0
425,47,57,1.213,6,3240,1.0,45,16,2361,0.0444,1
1672,166,220,1.325,8,8431,1.0,134,52,3016,0.0075,0
448,18,18,1.0,1,2204,1.0,13,8,1074,0.0,0
1188,75,361,4.813,37,6337,3.267,327,104,5700,0.0031,0
12,0,0,0.0,0,22287,0.0,122,4,320,0.0082,0
289,22,80,3.636,13,1773,2.364,75,16,1765,0.0933,0
294,75,126,1.68,6,2975,2.427,63,32,1919,0.0159,0
360,36,49,1.361,3,2317,1.222,4,4,116,0.0,0
549,80,178,2.225,14,3067,1.562,133,39,3797,0.0376,0
397,46,100,2.174,6,1910,2.63,29,16,772,0.0345,0
239,34,37,1.088,2,1596,1.029,36,8,615,0.0,0
136,10,12,1.2,3,681,1.0,17,11,1589,0.0,0
9,1,3,3.0,3,37,2.0,8,6,3151,0.0,1
662,85,204,2.4,26,2830,3.024,82,31,1675,0.0,0
108,15,27,1.8,6,324,0.4,8,4,385,0.0,0
45,5,5,1.0,1,266,1.0,2,2,67,0.0,0
660,62,203,3.274,17,4145,2.032,166,58,3908,0.006,0
49,7,11,1.571,3,218,1.429,10,7,3244,0.0,0
281,25,83,3.32,12,1777,3.44,45,15,2052,0.0,0
1050,105,374,3.562,23,7615,2.181,368,75,3682,0.0,0
859,51,197,3.863,21,5199,3.0,72,9,521,0.0278,0
112,13,43,3.308,14,832,1.308,4,3,1892,0.0,0
175,14,35,2.5,8,733,1.571,127,17,2669,0.0,0
68,10,12,1.2,3,390,1.0,3,2,188,0.3333,0
21,2,7,3.5,6,115,1.5,10,5,3018,0.0,0
33,12,15,1.25,3,141,1.417,36,17,5945,0.0,0
68,5,5,1.0,1,323,1.0,4,3,249,0.0,0
1295,124,457,3.685,25,8666,2.266,509,125,5133,0.0,0
3314,315,350,1.111,10,21975,1.076,55,31,249,0.0364,0
260,22,51,2.318,5,1289,2.364,79,24,2604,0.0633,1
86,18,36,2.0,5,702,2.111,12,9,2604,0.0,0
310,30,91,3.033,8,1450,2.267,81,34,2689,0.0123,0
4468,189,248,1.312,9,22475,1.196,159,69,4035,0.0063,0
362,74,130,1.757,6,3115,2.527,79,42,2646,0.0127,0
10,0,0,0.0,0,90,0.0,0,0,0,0.0,0
7,0,0,0.0,0,27,0.0,2,2,742,0.0,0
178,38,57,1.5,4,1033,1.605,22,7,1526,0.0455,0
359,14,111,7.929,37,1916,3.286,116,49,4259,0.0,0
904,70,346,4.943,36,6025,3.229,274,76,3343,0.0036,0
48,6,7,1.167,2,308,2.0,0,0,0,0.0,0
556,31,36,1.161,6,1805,0.968,13,9,385,0.0,0
178,9,40,4.444,21,880,2.667,16,10,2940,0.0,0
354,13,106,8.154,28,1979,2.385,55,12,1766,0.0,0
486,19,148,7.789,55,2923,3.526,33,1,417,0.0,0
219,19,40,2.105,7,1079,1.737,48,18,2700,0.0,0
172,15,66,4.4,13,1558,1.4,15,8,1686,0.3333,0
63,4,4,1.0,1,311,1.0,9,6,3534,0.0,0
312,44,56,1.273,4,1841,1.159,10,9,748,0.0,0
429,32,52,1.625,5,3079,1.094,12,9,217,0.0,0
1486,153,182,1.19,5,8422,1.17,62,25,419,0.0161,1
1,10,14,1.4,5,118,0.3,1,1,659,0.0,0
59,4,12,3.0,4,298,2.0,15,8,2873,0.0,1
182,7,10,1.429,2,426,1.0,13,9,4517,0.0,0
99,10,27,2.7,7,682,2.2,61,13,3127,0.0164,0
131,18,44,2.444,8,766,1.833,32,18,2402,0.0,1
146,10,23,2.3,9,789,3.5,24,9,2323,0.0417,0
407,66,137,2.076,8,2376,1.924,72,8,1645,0.0417,0
57,4,7,1.75,3,253,1.5,3,2,1085,0.0,0
16,2,4,2.0,3,96,2.5,3,1,885,0.0,0
65,3,18,6.0,9,544,1.667,11,5,289,0.0,0
314,39,56,1.436,8,1865,1.333,3,3,118,0.3333,0
158,29,47,1.621,7,841,1.793,73,27,4330,0.0,0
473,62,66,1.065,2,3196,1.0,36,27,1063,0.1111,0
575,75,81,1.08,3,3391,0.987,39,23,1157,0.1026,0
1172,63,94,1.492,15,6217,1.397,91,21,537,0.0,0
1132,109,154,1.413,4,5998,1.11,119,54,2711,0.0252,0
182,11,11,1.0,1,1069,1.0,9,4,281,0.0,0
511,72,168,2.333,11,2907,2.125,94,12,1961,0.0426,0
54,7,7,1.0,1,248,1.714,5,1,567,0.0,0
84,9,9,1.0,1,468,1.333,7,6,520,0.1429,0
135,12,45,3.75,11,815,1.167,66,22,3939,0.1667,1
781,90,149,1.656,19,5207,1.011,57,11,1625,0.1228,0
50,7,7,1.0,1,252,1.0,8,7,2000,0.0,0
285,28,81,2.893,14,1712,2.821,75,24,4207,0.0,0
84,6,17,2.833,6,322,2.167,12,12,2490,0.0,0
37,4,4,1.0,1,205,1.0,1,1,67,0.0,0
20,1,7,7.0,7,210,5.0,6,4,2076,0.0,0
337,57,60,1.053,2,1969,1.0,6,3,181,0.0,0
43,3,3,1.0,1,206,1.667,60,16,5671,0.0,0
307,65,126,1.938,8,1881,1.785,63,12,2558,0.0,0
464,36,151,4.194,51,2817,1.528,93,21,2683,0.0215,0
611,73,86,1.178,7,3253,1.219,24,17,264,0.2083,0
202,22,27,1.227,4,1387,1.0,34,16,844,0.0294,0
219,27,69,2.556,13,1727,1.926,35,3,200,0.0,0
309,27,63,2.333,5,1422,2.593,136,52,4189,0.0882,1
453,48,119,2.479,9,2872,3.583,166,55,3833,0.0783,0
1125,74,484,6.541,64,8669,2.878,14,1,24,0.0,0
825,36,292,8.111,25,5480,2.278,107,32,1793,0.0187,0
301,27,83,3.074,14,2000,2.333,130,40,2820,0.0769,0
26,2,2,1.0,1,132,1.0,3,3,834,0.0,0
445,33,78,2.364,9,1824,2.818,95,34,3782,0.2316,1
259,24,26,1.083,2,1016,1.042,13,6,353,0.0,0
434,12,21,1.75,9,4975,1.417,23,4,242,0.0,0
115,10,18,1.8,5,518,2.3,41,16,1631,0.0244,0
1144,122,140,1.148,5,7450,1.131,58,11,1873,0.0,0
117,15,29,1.933,8,720,2.067,52,22,3914,0.0,0
1228,120,446,3.717,25,8522,2.25,486,118,4832,0.0,0
22,4,4,1.0,1,128,1.75,2,1,122,0.0,0
211,26,66,2.538,13,1671,1.962,31,2,33,0.0,0
211,24,26,1.083,2,968,0.917,8,7,165,0.125,1
54,1,5,5.0,5,303,3.0,3,2,1214,0.0,0
316,46,104,2.261,8,1899,2.848,9,4,122,0.1111,0
891,97,115,1.186,5,4774,1.557,76,32,3079,0.6711,1
153,19,39,2.053,16,998,0.632,14,10,1619,0.0,1
81,2,23,11.5,22,631,4.5,42,25,6384,0.0,0
578,65,76,1.169,4,3519,1.015,44,27,1392,0.0227,1
434,45,52,1.156,2,2078,1.022,27,9,1187,0.037,0
86,0,0,0.0,0,345,0.0,23,15,3268,0.0,0
540,74,78,1.054,3,2428,1.0,14,9,306,0.0,0
21,0,0,0.0,0,120,0.0,1,1,0,0.0,0
607,57,63,1.105,3,3029,1.684,78,47,2635,0.0128,0
270,12,70,5.833,16,1428,2.417,70,28,2534,0.0,0
314,22,59,2.682,11,2574,1.045,39,10,896,0.0,0
195,27,49,1.815,6,820,2.704,16,6,307,0.0625,0
501,56,65,1.161,3,2504,1.161,37,22,2318,0.027,0
1832,159,573,3.604,27,10094,2.214,558,153,6104,0.0,0
5,0,0,0.0,0,23,0.0,2,2,396,0.0,0
38,8,10,1.25,2,307,1.625,12,4,501,0.0,0
1504,111,558,5.027,33,11911,2.441,480,109,4903,0.0042,0
130,11,15,1.364,2,920,1.091,20,6,294,0.0,0
283,45,48,1.067,2,1663,1.111,14,9,737,0.4286,1
209,0,0,0.0,0,2363,0.0,148,9,1660,0.0473,0
1023,104,386,3.712,23,7625,2.221,199,16,2128,0.0,0
318,30,88,2.933,17,1712,1.967,163,59,6964,0.0368,1
281,30,40,1.333,3,1199,1.5,31,12,388,0.0,0
157,24,24,1.0,1,523,1.0,3,3,1747,0.3333,0
720,69,104,1.507,8,4055,0.986,27,20,960,0.0,0
625,29,34,1.172,5,3339,1.069,14,4,310,0.0,0
304,36,88,2.444,6,1681,2.583,6,2,75,0.0,0
796,84,273,3.25,16,6046,2.619,129,11,1652,0.0,0
2,0,0,0.0,0,3,0.0,0,0,0,0.0,0
158,27,53,1.963,12,1215,2.111,22,8,1443,0.0,0
28,4,4,1.0,1,408,1.0,3,2,71,0.0,0
775,93,119,1.28,6,4694,1.118,95,45,3268,0.0316,0
13,0,0,0.0,0,45,0.0,5,5,2045,0.2,0
45,3,22,7.333,11,236,2.0,19,11,4124,0.0,0
31,2,20,10.0,13,152,1.0,25,5,995,0.0,0
197,16,41,2.562,9,1346,2.562,18,9,1411,0.0,0
275,39,41,1.051,2,1755,0.974,18,13,1708,0.0,1
179,14,36,2.571,9,758,1.571,132,20,2797,0.0,0
340,41,107,2.61,8,1574,3.024,75,36,3667,0.0133,0
40,2,7,3.5,5,202,4.5,12,7,1752,0.0,0
5,0,0,0.0,0,17,0.0,4,2,3164,0.0,0
145,17,26,1.529,4,912,1.235,24,11,1256,0.0,0
1168,94,194,2.064,9,6576,1.043,66,32,2408,0.0,0
334,35,36,1.029,2,1830,1.114,3,3,237,0.0,0
1625,241,516,2.141,15,7562,2.212,279,93,6241,0.0036,0
29,1,6,6.0,6,232,3.0,17,11,2624,0.0,0
33,0,0,0.0,0,268,0.0,16,8,3199,0.0,0
576,45,66,1.467,5,4041,1.111,52,32,1421,0.0192,0
232,40,40,1.0,1,959,1.075,34,16,1095,0.0,0
20,4,4,1.0,1,116,1.0,3,3,300,0.0,0
14,3,3,1.0,1,155,1.0,3,3,397,0.0,0
164,15,36,2.4,14,1511,2.0,15,4,482,0.7333,1
131,12,41,3.417,11,758,1.5,47,23,3838,0.0638,0
206,19,19,1.0,1,1044,1.0,3,3,242,0.0,0
649,89,103,1.157,3,3909,1.315,41,20,725,0.0,0
1074,107,382,3.57,24,7630,2.28,422,95,4102,0.0,0
157,15,40,2.667,9,937,1.667,35,4,474,0.0,0
64,9,9,1.0,1,3268,1.0,13,4,44,0.0,0
4,1,1,1.0,1,23,2.0,2,2,236,0.0,0
80,3,13,4.333,7,534,2.333,14,11,2415,0.0,0
31,3,3,1.0,1,156,1.0,2,2,15,0.0,0
256,38,102,2.684,10,1872,1.553,54,21,1793,0.0185,0
620,70,189,2.7,15,4729,2.3,88,11,1592,0.0227,1
14,2,2,1.0,1,351,1.0,3,1,117,0.0,0
72,11,14,1.273,3,379,1.0,6,5,581,0.0,0
2201,236,584,2.475,21,9148,2.093,512,139,6415,0.0098,0
5,1,1,1.0,1,14,1.0,1,1,249,0.0,0
62,5,5,1.0,1,223,1.0,9,8,989,0.0,0
1144,49,404,8.245,46,7346,2.245,267,78,4101,0.0075,0
77,7,7,1.0,1,386,1.0,7,3,2381,0.0,0
18,3,3,1.0,1,1479,1.0,16,1,44,0.0,0
219,19,45,2.368,4,1306,1.263,16,6,1591,0.0,0
1078,110,411,3.736,30,7988,2.236,226,22,2389,0.0,0
1083,107,127,1.187,5,5233,1.477,84,32,3268,0.6786,0
32,0,0,0.0,0,145,0.0,3,1,60,0.0,0
136,16,17,1.062,2,645,2.25,9,4,650,0.0,0
379,43,50,1.163,3,1778,1.233,39,12,1539,0.1538,1
168,16,51,3.188,13,1249,2.25,18,9,1341,0.0,0
309,39,115,2.949,13,2077,1.692,105,44,4358,0.0095,0
7,1,2,2.0,2,38,2.0,3,3,1871,0.0,0
1235,100,117,1.17,3,7034,1.04,145,67,2468,0.0,0
65,9,10,1.111,2,259,1.0,2,2,249,0.0,0
124,4,6,1.5,3,925,1.5,6,5,652,0.0,0
868,41,83,2.024,11,4370,1.122,8,5,406,0.0,0
6,0,0,0.0,0,84,0.0,2,1,355,0.0,0
241,38,42,1.105,3,1566,1.105,16,8,825,0.0,0
37,8,11,1.375,3,250,0.875,26,9,2424,0.0385,1
130,17,41,2.412,8,735,1.882,18,9,689,0.0,0
10,2,2,1.0,1,122,1.5,4,3,460,0.0,0
574,63,76,1.206,6,4090,1.0,54,23,750,0.1111,0
985,185,358,1.935,13,5244,2.319,167,63,4231,0.006,0
8,1,1,1.0,1,1251,1.0,14,3,394,0.0,0
311,34,38,1.118,3,2122,1.0,78,33,3112,0.0385,0
67,1,10,10.0,10,411,2.0,14,7,1715,0.0,0
372,38,48,1.263,6,2728,1.0,31,6,1811,0.0645,0
26,4,8,2.0,5,151,2.0,12,3,793,0.0,0
238,8,31,3.875,8,930,2.875,58,24,4567,0.0172,0
528,20,23,1.15,2,6772,1.25,102,13,1589,0.0,0
187,18,52,2.889,11,1630,2.333,0,0,0,0.0,0
954,54,71,1.315,4,5340,1.519,49,31,2429,0.0,0
100,21,24,1.143,2,580,1.143,19,14,1357,0.1053,0
882,98,115,1.173,5,4762,1.531,73,31,3068,0.6712,1
300,47,61,1.298,5,1567,1.191,9,8,1041,0.0,0
45,6,6,1.0,1,249,1.0,0,0,0,0.0,0
82,4,22,5.5,9,527,4.0,18,10,1897,0.0,0
12,1,1,1.0,1,58,1.0,4,3,368,0.0,0
303,37,69,1.865,5,1682,2.946,43,11,1419,0.0,0
179,11,32,2.909,18,1429,2.091,0,0,0,0.0,0
245,22,27,1.227,5,1934,1.182,18,14,1376,0.0,0
228,19,35,1.842,4,1429,1.316,8,3,932,0.0,0
147,10,23,2.3,9,801,3.5,27,10,2364,0.037,0
219,47,47,1.0,1,1192,1.0,12,8,393,0.0833,0
197,11,60,5.455,13,802,3.364,35,18,2045,0.0,0
358,23,109,4.739,18,1955,2.13,232,69,4889,0.0172,0
251,26,100,3.846,31,2213,2.615,112,30,3012,0.0,0
98,0,0,0.0,0,1115,0.0,49,3,267,0.0204,0
37,4,4,1.0,1,181,0.5,13,9,1422,0.0,0
24,0,0,0.0,0,133,0.0,14,9,4019,0.0,0
424,45,135,3.0,12,2569,1.467,101,34,5583,0.0,0
278,34,53,1.559,4,1355,1.147,29,24,2646,0.069,1
1542,107,340,3.178,28,6610,2.252,434,107,5769,0.0023,0
370,36,44,1.222,3,1710,1.028,28,12,334,0.0,0
447,41,44,1.073,2,2190,0.976,24,17,1958,0.0417,0
358,21,84,4.0,18,2196,1.286,2,1,2,0.0,0
1540,54,465,8.611,53,8088,2.278,319,94,4727,0.0063,0
644,85,229,2.694,16,3611,1.929,54,5,599,0.0,0
763,83,98,1.181,6,5187,1.024,63,26,848,0.0952,0
17,2,2,1.0,1,583,2.0,8,3,571,0.0,0
498,34,38,1.118,2,2136,1.118,21,16,1175,0.0,0
1798,157,567,3.611,27,9983,2.217,545,147,5844,0.0,0
329,16,117,7.312,28,2056,1.688,7,1,3,0.0,0
1088,96,406,4.229,30,8054,2.219,242,29,2505,0.0,0
97,4,29,7.25,17,592,1.75,23,12,1738,0.0,0
230,23,26,1.13,3,1090,1.174,7,6,189,0.0,0
272,31,33,1.065,2,1998,1.0,30,6,827,0.2667,1
40,7,8,1.143,2,315,1.0,5,3,403,0.0,0
252,20,46,2.3,8,1693,1.65,203,32,3782,0.0049,0
227,22,72,3.273,15,1566,1.818,39,12,2488,0.0,0
5,0,0,0.0,0,22,0.0,4,3,2036,0.0,0
358,45,124,2.756,11,2271,1.867,27,16,611,0.1111,0
225,11,78,7.091,18,1780,1.455,164,44,4334,0.0,0
325,23,40,1.739,5,1735,1.261,14,9,997,0.0,0
86,11,21,1.909,3,507,1.727,24,14,3105,0.0,0
665,56,84,1.5,5,2730,2.464,43,25,727,0.0233,0
736,73,207,2.836,11,4662,2.616,144,26,2566,0.0625,0
223,26,54,2.077,6,1156,1.615,38,13,3524,0.0,0
1533,98,119,1.214,7,7536,1.163,163,77,4461,0.0307,0
475,62,72,1.161,3,2062,1.0,27,19,2283,0.037,0
203,21,61,2.905,8,896,2.095,51,14,1455,0.0,0
48,4,6,1.5,2,159,2.75,0,0,0,0.0,0
1094,108,311,2.88,13,6270,2.5,307,90,5558,0.0586,0
537,17,20,1.176,2,6539,1.118,84,10,878,0.0,0
87,9,22,2.444,8,461,3.0,10,5,1448,0.0,0
12,0,0,0.0,0,48,0.0,4,3,883,0.0,0
76,11,23,2.091,8,455,2.0,37,23,4938,0.027,0
21,0,0,0.0,0,166,0.0,6,4,1166,0.0,0
4581,374,413,1.104,10,30270,1.067,151,71,852,0.053,1
4603,180,216,1.2,7,13880,1.272,185,64,4192,0.0,0
160,16,19,1.188,3,889,0.875,10,6,567,0.0,0
1742,212,490,2.311,13,8503,2.108,379,78,3916,0.0132,0
203,26,70,2.692,8,1288,2.231,38,3,830,0.0,0
186,9,42,4.667,17,857,2.778,61,25,4826,0.0,0
266,10,16,1.6,4,1264,1.3,15,11,387,0.0,0
699,58,86,1.483,5,2843,2.448,62,33,1149,0.0323,1
65,8,9,1.125,2,494,1.0,4,2,366,0.0,0
298,31,32,1.032,2,1783,1.0,10,8,302,0.0,0
198,14,14,1.0,1,756,1.0,16,14,1313,0.0,0
100,12,24,2.0,7,599,2.0,18,11,4078,0.0,0
558,84,180,2.143,7,3370,2.893,94,31,1920,0.0106,0
901,90,260,2.889,13,5444,2.478,249,62,3819,0.0643,0
411,48,54,1.125,3,2195,1.125,29,16,1888,0.0,1
461,64,69,1.078,3,2600,1.094,35,23,1667,0.5143,1
28,2,6,3.0,4,106,2.0,0,0,0,0.0,0
186,15,66,4.4,13,1586,1.4,6,3,916,0.6667,0
27,0,0,0.0,0,56,0.0,9,2,32,0.1111,0
47,9,12,1.333,2,286,2.222,37,17,7507,0.027,0
190,13,50,3.846,8,958,2.923,24,3,304,0.0,0
196,10,25,2.5,9,942,1.0,36,10,4016,0.0,0
1517,157,186,1.185,5,8503,1.166,71,27,579,0.0282,0
12,1,1,1.0,1,98,1.0,8,6,2294,0.0,0
30,4,5,1.25,2,261,2.0,26,9,3005,0.0,0
302,8,54,6.75,15,1396,1.75,143,27,3109,0.021,0
64,6,19,3.167,4,296,1.0,10,3,590,0.3,1
1174,75,303,4.04,32,7131,3.013,197,32,1796,0.0558,0
53,6,10,1.667,3,329,1.0,3,3,203,0.0,0
105,23,33,1.435,4,471,1.739,5,3,77,0.0,0
210,7,62,8.857,42,1022,3.143,60,30,4874,0.0167,0
19,0,0,0.0,0,146,0.0,15,12,1998,0.0,1
1390,64,429,6.703,37,9869,2.594,75,5,312,0.0,0
241,22,78,3.545,14,1642,1.636,76,38,4231,0.6316,1
996,123,130,1.057,3,5083,1.089,66,33,1754,0.1515,1
67,7,9,1.286,2,407,1.0,3,2,350,0.0,0
40,1,1,1.0,1,170,1.0,15,8,1974,0.0,0
14,0,0,0.0,0,46,0.0,21,6,1339,0.0,1
524,62,162,2.613,14,3372,1.629,133,29,3306,0.0075,0
5,0,0,0.0,0,20,0.0,3,3,532,0.0,0
195,27,49,1.815,6,820,2.704,15,6,274,0.0667,0
64,3,3,1.0,1,305,1.0,16,11,4504,0.0,1
72,6,21,3.5,11,506,2.167,29,2,969,0.0,0
355,36,110,3.056,11,1735,3.0,93,32,3843,0.0215,0
200,9,66,7.333,17,1493,2.889,30,13,1482,0.0,0
139,22,39,1.773,7,739,1.864,64,24,3668,0.0,0
127,11,11,1.0,1,304,1.455,4,4,521,0.0,0
1288,90,354,3.933,32,7799,3.022,282,64,2399,0.0496,0
37,0,0,0.0,0,176,0.0,27,2,32,0.0741,0
301,75,127,1.693,6,2988,2.413,68,35,1993,0.0147,0
1669,166,220,1.325,8,8415,1.0,136,52,3163,0.0074,0
649,129,211,1.636,9,6189,1.938,257,38,3154,0.0,0
281,19,22,1.158,3,3874,1.421,16,12,369,0.0,0
1,8,12,1.5,5,100,0.375,0,0,0,0.0,0
1349,156,162,1.038,3,3975,1.224,29,20,2602,0.0,0
645,81,105,1.296,6,4265,1.148,81,37,2364,0.0123,0
319,38,76,2.0,8,1768,2.921,53,13,1612,0.0,0
1146,48,89,1.854,19,12105,1.188,14,9,153,0.0,0
831,105,112,1.067,3,4039,0.914,56,33,1380,0.0,0
76,10,13,1.3,3,365,1.1,7,7,1073,0.0,0
2757,275,323,1.175,5,16922,1.029,83,31,673,0.0,0
163,11,12,1.091,2,902,1.0,9,7,2351,0.0,0
1618,99,143,1.444,9,15045,1.232,38,25,408,0.0,0
30,4,5,1.25,2,142,1.5,7,6,1429,0.0,0
16,1,7,7.0,7,110,1.0,13,7,1425,0.4615,0
341,35,75,2.143,7,1651,3.057,44,25,1836,0.0,0
126,10,22,2.2,8,715,3.5,22,7,2095,0.0,1
23,2,2,1.0,1,157,1.0,4,4,564,0.0,0
475,102,170,1.667,9,4217,1.912,114,17,2289,0.0,0
35,5,6,1.2,2,174,1.0,8,4,695,0.0,0
101,12,28,2.333,7,697,2.833,23,12,3435,0.0,0
182,7,10,1.429,4,423,1.571,3,3,2521,0.0,0
199,39,68,1.744,5,1305,1.667,56,25,3736,0.0357,0
185,20,24,1.2,3,837,1.0,8,5,590,0.0,0
293,23,55,2.391,6,1401,2.391,89,30,2694,0.1011,0
266,16,43,2.688,11,1284,1.75,126,33,5398,0.0,0
184,27,82,3.037,12,844,1.778,17,9,1674,0.0,0
397,17,116,6.824,26,2190,2.0,88,25,2356,0.0,0
184,19,36,1.895,4,1024,1.947,65,24,2535,0.0,0
183,17,17,1.0,1,665,1.824,7,7,192,0.0,0
73,8,17,2.125,7,897,2.375,7,5,1904,0.0,0
161,14,14,1.0,1,949,1.0,9,6,236,0.0,0
1266,100,468,4.68,25,10743,2.39,377,79,3488,0.0053,0
1581,83,474,5.711,94,7065,3.699,162,63,3307,0.0,0
126,12,42,3.5,8,596,2.083,18,4,723,0.0,0
3511,332,370,1.114,5,18861,1.018,212,76,3330,0.0,1
20,5,5,1.0,1,101,0.8,7,3,248,0.0,0
672,96,236,2.458,17,3529,2.031,39,5,371,0.0,0
421,36,158,4.389,35,2650,2.056,126,33,1567,0.0,0
60,11,11,1.0,1,391,1.0,5,4,411,0.0,0
259,0,0,0.0,0,1840,0.0,17,12,1213,0.0,0
1505,114,433,3.798,32,8835,3.0,422,128,4561,0.0474,0
281,1,1,1.0,1,2759,1.0,338,68,5972,0.0503,0
2087,206,249,1.209,5,13303,1.019,8,2,84,0.0,0
82,12,19,1.583,4,587,1.833,43,16,2934,0.0,0
459,67,86,1.284,4,3112,1.119,23,7,957,0.0,0
271,41,63,1.537,5,1634,2.073,143,53,3914,0.035,0
58,9,9,1.0,1,344,1.778,3,3,579,0.0,0
256,14,75,5.357,17,1631,2.143,12,2,369,0.1667,0
1392,118,140,1.186,3,5081,1.161,73,38,3491,0.137,1
83,0,0,0.0,0,349,0.0,148,9,1376,0.0068,0
259,12,73,6.083,14,1386,2.417,55,22,1975,0.0,0
53,5,6,1.2,2,301,1.0,13,6,720,0.0,0
198,16,30,1.875,8,1078,1.0,26,18,1376,0.2308,0
48,7,19,2.714,5,284,2.0,0,0,0,0.0,0
78,7,28,4.0,9,394,2.286,45,23,4207,0.0,0
41,11,11,1.0,1,191,3.182,4,4,564,0.0,0
53,7,8,1.143,2,4465,1.0,47,8,575,0.0,0
54,4,10,2.5,4,225,1.5,10,6,2718,0.4,1
33,0,0,0.0,0,211,0.0,0,0,0,0.0,0
80,19,19,1.0,1,446,1.053,1,1,8,0.0,0
20,1,5,5.0,5,143,3.0,8,2,576,0.0,0
631,88,102,1.159,3,3760,1.33,48,21,743,0.0,0
147,25,59,2.36,6,905,3.0,5,4,122,0.0,0
933,89,262,2.944,13,5720,2.506,229,55,3567,0.0524,1
138,20,29,1.45,4,824,1.05,9,7,666,0.0,0
326,32,32,1.0,1,1795,1.0,31,13,1341,0.0,0
377,62,69,1.113,3,2349,1.371,35,6,484,0.0,0
36,1,4,4.0,4,166,2.0,15,12,3703,0.0,0
1310,153,159,1.039,3,3854,1.229,27,19,2506,0.0,0
289,33,93,2.818,7,1360,2.121,30,9,976,0.0,0
99,3,23,7.667,12,605,3.0,28,7,1827,0.0,0
264,0,0,0.0,0,2665,0.0,206,15,2354,0.0437,0
993,71,163,2.296,9,6344,1.056,50,11,780,0.0,0
272,22,70,3.182,9,1696,2.364,53,9,950,0.1132,1
155,27,27,1.0,1,1125,1.0,6,5,202,0.1667,0
311,35,44,1.257,4,1497,1.371,25,15,923,0.0,0
828,12,62,5.167,21,3670,2.167,88,11,1945,0.0114,0
89,8,17,2.125,4,343,1.875,51,19,3586,0.0,0
